
57 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE ';; 'DESARROLLO COGNOSCITIVO ';; 'TECNICAS DIDACTICAS ';; 'PSICOLOGIA EVOLUTIVA ';; 'COMUNICACION VERBAL | 950-500-070-7
 | Marra Pelletier, Carol | Formación de docentes practicantes | Buenos Aires | Troquel | 1998 | PRACTICA DOCENTE ';; 'DOCENTES EN PRACTICA ';; 'DOCENTES PRINCIPIANTES | 9501630846
###
 | Silberman, Mel | Aprendizaje activo  | Buenos Aires | Troquel | 1998 | ACTIVIDADES DE APRENDIZAJE ';; 'TECNICAS DE ENSENANZA | 9501630854
###
 | Klimosvky, Gregorio | Las desventuras del conocimiento científico   | Buenos Aires | A-Z | 1997 | CIENCIA ';; 'LOGICA | 9505342756
###
 | Filmus, Daniel | Estado, sociedad y educación el la Argentina de fin de siglo   | Buenos Aires | Troquel | 1996 | ESTADO Y EDUCACION ';; 'TENDENCIAS EDUCACIONALES ';; 'EDUCACION Y EMPLEO ';; 'MARGINACION EDUCACIONAL | 9501630765
###
 | Grof, Stanislav | Psicología transpersonal  | Barcelona | Kairós | 1994 | PSICOLOGIA | 8472453073
###
 | Raffini, James P. | 150 ciento cincuenta maneras de incrementar la motivación en la clase  | Buenos Aires | Troquel | 1998 | MOTIVACION DEL ALUMNO ';; 'TECNICAS DIDACTICAS ';; 'ACTIVIDADES DE LA CLASE | 9501630862
###
 |  | Cuentos fantásticos | Buenos Aires | Troquel | 1998 | LITERATURA UNIVERSAL ';; 'CUENTOS ';; 'CUENTOS FANTASTICOS ';; 'LITERATURA JUVENIL | 950-16-5118-5
###
 | Lynch, Benito | El inglés de los güesos | Buenos Aires | Troquel | 1960 | NOVELAS ';; 'LITERATURA GAUCHESCA ';; 'MARGINACION SOCIAL ';; 'LITERATURA ARGENTINA ';; 'GUIA DEL DOCENTE ';; 'LITERATURA JUVENIL | 950-16-5116-9
###
 |  | Cuentos populares de Argentina | Buenos Aires | Troquel | 1998 | LITERATURA NACIONAL ';; 'CUENTOS | 9501651215
###
 |  | Cuentos de humor | Buenos Aires | Troquel | 1998 | LITERATURA UNIVERSAL ';; 'CUENTOS ';; 'CUENTOS DE HUMOR ';; 'ANTOLOGIAS ';; 'LITERATURA INFANTIL ';; 'LITERATURA JUVENIL | 950-16-5119-3
###
 |  | Los CBC y la enseñanza de la lengua | Buenos Aires | A-Z | 1998 | ENSENANZA DE LA LENGUA MATERNA ';; 'LENGUAJE | 9505344082
###
 |  | Los CBC y la enseñanza de las ciencias sociales | Buenos Aires | A-Z | 1997 | ENSENANZA DE LA GEOGRAFIA ';; 'ENSENANZA DE LA HISTORIA ';; 'CIENCIAS SOCIALES | 950534404X
###
 | Rueda, Rafael | La biblioteca de aula infantil | Buenos Aires | Narcea | 1995 | BIBLIOTECAS ESCOLARES ';; 'POESIA ';; 'DESARROLLO DE LA CREATIVIDAD ';; 'AULAS | 84-277-1104-2
###
 | Burón Orejas, Javier | Motivación y aprendizaje | Bilbao | Mensajero | 1995 | CONDUCTA INFANTIL ';; 'CAMBIO DE CONDUCTA ';; 'MOTIVACION DEL ALUMNO ';; 'PSICOLOGIA ';; 'APRENDIZAJE | 8427118910
###
 |  | Maestra usted... de qué trabaja | Buenos Aires | Paidós | 1996 | PRACTICA DOCENTE ';; 'EXPERIENCIA PEDAGOGICA | 9501261123
###
 | Santaló, Luis | De educación y estadística | Buenos Aires | Kapelusz | 1996 | ANALISIS ESTADISTICO ';; 'CUADROS ESTADISTICOS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'MATEMATICAS | 9501369811
###
 | Wang, Margaret C. | Atención a la diversidad del alumnado | Madrid | Narcea | 1995 | EDUCACION DE ALUMNOS ATIPICOS ';; 'NECESIDADES DEL ALUMNO ';; 'NECESIDADES INDIVIDUALES ';; 'ALUMNOS ';; 'ENSENANZA SECUNDARIA ';; 'DIVERSIDAD | 8427710631
###
 | Appignanesi, Richard | Posmodernismo | Buenos Aires | Errepar | 1998 | CAMBIO SOCIAL | 9879065255
###
 | Rey, María Esther | Aprendizaje y matemática | Buenos Aires | Plus Ultra | 1996 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'CONCEPTOS MATEMATICOS ';; 'GEOMETRIA ';; 'CONCEPTOS GEOMETRICOS | 9502100905
###
 |  | Formar niños lectores de textos | Santiago de Santiago de Chile | Dolmen | 1996 | LECTURA ';; 'MEJORA DE LA LECTURA ';; 'HABITO DE LECTURA | 9562011398
###
 | Dubois, María Eugenia | El proceso de lectura | Buenos Aires | Aique | 1996 | LECTURA ';; 'ENSENANZA DE LA LECTURA | 9507010262
###
 | Romero, Luis Alberto | Los tiempos de Yrigoyen | Buenos Aires | Gram Editoraón-Colihue | 1994 | HISTORIA NACIONAL | 9879069110
###
 |  | Poesía siempre | Buenos Aires | Troquel | 1998 | POESIAS ';; 'LITERATURA UNIVERSAL | 9501651223
###
 | Azinián, Herminia | Resolución de problemas matemáticos | Buenos Aires | Novedades Educativas | 1997 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'GEOMETRIA | 9879191139
###
 | Rosales, Carlos | Didáctica de la comunicación verbal | Madrid | Narcea | 1987 | COMUNICACION ORAL ';; 'LENGUAJE ';; 'ENSENANZA DE LA ESCRITURA ';; 'ENSENANZA DE LA LECTURA ';; 'DIDACTICA ';; 'ENSENANZA DE SEGUNDA LENGUA ';; 'LENGUAJE DEL NINO | 8427706316
###
 | Nervi, Juan Ricardo | Literatura infantil, juvenil y folklore educacional | Buenos Aires | Plus ultra | 1996 | CUENTOS ';; 'FOLKLORE | 950-21-0470-6
###
 | Gimeno Sacristán, José | Comprender y transformar la enseñanza | Madrid | Morata | 1997 | PROCESO DE APRENDIZAJE ';; 'TEORIAS DEL APRENDIZAJE ';; 'CONTENIDO DEL PROGRAMA ';; 'INVESTIGACION EDUCACIONAL ';; 'CALIDAD DE LA ENSENANZA ';; 'METAS EDUCACIONALES ';; 'EVALUACION DEL PROGRAMA ';; 'PAPEL DEL DOCENTE | 8471123738
###
 | Onetto, Fernando | Etica para los que no son héroes | Buenos Aires | Bonum | 1998 | ETICA ';; 'VALORES MORALES ';; 'EDUCACION CIVICA | 9505075316
###
 | Palacios de Pizani, Alicia | Comprensión lectora y expresión escrita | Buenos Aires | Aique | 1996 | ESCRITURA ';; 'MEJORA DE LA ESCRITURA ';; 'LENGUAJE ';; 'EXPERIENCIA PEDAGOGICA | 9507010319
###
 | Alisedo, Graciela | Didáctica de las ciencias del lenguaje | Buenos Aires | Paidós | 1996 | LENGUAJE ';; 'ORTOGRAFIA ';; 'LECTURA ';; 'MORFOLOGIA (LENGUA) ';; 'ALFABETIZACION ';; 'ENSENANZA DE LA LENGUA MATERNA ';; 'DIDACTICA ';; 'LINGUISTICA | 9501221113
###
 | Puig Espinoza, Luis | Problemas aritméticos escolares  | Madrid | Síntesis  | 1995 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'SOLUCION DE PROBLEMAS ';; 'ARITMETICA | 8477380139
###
 | Torres, Mirta | Qué hay y qué falta | Buenos Aires | Aique | 1996 | ESCRITURA ';; 'ESCRITURA MANUSCRITA ';; 'MEJORA DE LA ESCRITURA ';; 'ENSENANZA DE LA ESCRITURA | 9507010548
###
 | Gabrijelcic, Claudia | La educación polimodal | Buenos Aires | Lugar | 1998 |  | 9508920521
###
 | Montero Centeno, Delfín | Evaluación de la conducta adaptativa en personas con discapacidades | Bilbao | Mensajero | 1996 | CONDUCTA INFANTIL ';; 'INVESTIGACION SOBRE LA CONDUCTA ';; 'ADAPTACION DEL ALUMNO ';; 'PROBLEMAS DE ADAPTACION ';; 'EDUCACION ESPECIAL ';; 'TESTS | 8427118414
###
 | Coluccio, Félix | Diccionario de voces y expresiones argentinas | Buenos Aires | Plus ultra | 1996 | USO LINGUISTICO ';; 'DICCIONARIOS | 9502107292
###
 | Lerner de Zunino, Delia | La matemática en la escuela | Buenos Aires | Aique | 1996 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'DIDACTICA | 9507011161
###
 | Reid, David J. | Ciencia para todos | Madrid | Narcea | 1993 | CIENCIAS BASICAS ';; 'EDUCACION ESPECIAL ';; 'ENSENANZA DE LA CIENCIA ';; 'ENSENANZA SECUNDARIA ';; 'ALUMNOS MEDIOCRES | 84-277-1043-7
###
 | Pagano, Ana | Alcoholismo   | Buenos Aires | Lugar | 1994 | ALCOHOLISMO | 9508920041
###
 | Burin, David | Hacia una gestión participativa y eficaz   | Buenos Aires | Ciccus | 1996 | DINAMICA DE GRUPO ';; 'ESTRUCTURA DEL GRUPO ';; 'CONDUCTA DEL GRUPO ';; 'COORDINACION ';; 'ORGANIZACIONES NO GUBERNAMENTALES | 9879563115
###
 | Rey, María Esther | Didáctica de la matemática   | Buenos Aires | Estrada | 1996 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'DIDACTICA | 9500101785
###
 | Rey, María Esther | Didáctica de la matemática   | Buenos Aires | Estrada | 1996 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'GEOMETRIA ';; 'DIDACTICA | 9500102935
###
 | Rey, María Esther | Didáctica de la matemática   | Buenos Aires | Estrada | 1996 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'GEOMETRIA ';; 'DIDACTICA | 9500105179
###
 | Aebli, Hans | Doce formas básicas de enseñar   | Madrid | Narcea | 1995 | TECNICAS DE ENSENANZA ';; 'APRENDIZAJE ';; 'DIDACTICA | 842771128X
###
 | Imberti, Julieta | La creatividad   | Buenos Aires | Troquel | 1996 | CREATIVIDAD | 9501661121
###
 | Costa, Pablo | Estudiante se hace, no se nace   | Buenos Aires | Troquel | 1993 | METODOS DE ESTUDIO | 9501661148
###
 | Aebli, Hans | Factores de la enseñanza que favorecen el aprendizaje autónomo  | Madrid | Narcea | 1991 | APRENDIZAJE ';; 'MOTIVACION DEL ALUMNO ';; 'TUTORIA ';; 'EXAMENES ';; 'PLANES DE CLASE ';; 'DISCIPLINA ';; 'RELACION PADRES-DOCENTE | 8427709382
###
 | Schawartz, Susan | Aprendizaje activo   | Madrid | Narcea | 1995 | REGISTROS DE ALUMNOS ';; 'ACTIVIDADES DE LA CLASE ';; 'AMBIENTE DE LA CLASE ';; 'AULAS ';; 'REGISTROS ';; 'TECNICAS DIDACTICAS | 8427711298
###
 | Martiña, Rolando | Escuela hoy  | Buenos Aires | Kapelusz | 1996 | INSTITUCIONES EDUCACIONALES ';; 'PAPEL DEL DOCENTE ';; 'PAPEL DE LA ESCUELA ';; 'MEDIOS DE COMUNICACION | 9501364799
###
 | Callejo de la Vega, María Luz | Un club matemático para la diversidad  | Madrid | Narcea | 1994 | SOLUCION DE PROBLEMAS ';; 'MATEMATICAS ';; 'CLUBES | 8427710704
###
 | Fasce, Jorge | Nosotros, educadores   | Buenos Aires | Miño y Dávila | 1989 | INSTITUCIONES EDUCACIONALES ';; 'PAPEL DE LA ESCUELA ';; 'PROBLEMAS EDUCACIONALES ';; 'DOCENTES ';; 'FORMACION  DOCENTE | 9509467189
###
 | Montes, Graciela | Aventuras y desventuras de Casiperro del hambre  | Buenos Aires | Colihue | 1998 | NOVELAS ';; 'NOVELAS DE AVENTURAS ';; 'LITERATURA JUVENIL ';; 'LITERATURA ARGENTINA | 950-581-292-2
###
 | Petruzzi, Herminia | Gramática 7: Curso de Lengua | Buenos Aires | Colihue | 1998 | LENGUAJE ';; 'GRAMATICA | 9505812930
###
 | Iglesias, Luis F. | La escuela rural unitaria   | Buenos Aires | Magisterio del Río de la Plata | 1995 | EDUCACION RURAL ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'CIENCIAS SOCIALES ';; 'LECTURA ';; 'ESCRITURA ';; 'CIENCIAS ';; 'AMBIENTE DE LA CLASE | 950550148X
###
 |  | Una metodología activa y lúdica de enseñanza de la geometría elemental | Madrid | Síntesis  | 1998 | MATEMATICAS ';; 'ENSENANZA DE LAS MATEMATICAS ';; 'SOLUCION DE PROBLEMAS ';; 'GEOMETRIA ';; 'APRENDIZAJE MEDIANTE EL DESCUBRIMIENTO ';; 'MATERIAL DIDACTICO ';; 'PSICOMOTRICIDAD | 84-7738-069-4
###
 | Díaz-Aguado, María José | Educación y razonamiento moral   | Bilbao | Mensajero | 1995 | EDUCACION MORAL ';; 'VALORES MORALES ';; 'DERECHOS HUMANOS ';; 'ETICA | 8427118848
###
 | Colectivo Campos de Castilla | Escuela rural   | Madrid | Narcea | 1987 | EDUCACION RURAL ';; 'ORIENTACION EDUCACIONAL ';; 'VIAJES DE ESTUDIO ';; 'RELACION PADRES-DOCENTE | 8427707789
###
 | Alonso, Catalina M. | Los estilos de aprendizaje   | Bilbao | Mensajero | 1995 | APRENDIZAJE ';; 'TEORIAS DEL APRENDIZAJE ';; 'PROCESO DE APRENDIZAJE ';; 'TUTORIA ';; 'PRUEBAS DE DIAGNOSTICO ';; 'CUESTIONARIOS ';; 'ESTILOS DE APRENDIZAJE | 8427119143
###
 | Marroquín Pérez, Manuel | La comunicación interpersonal   | Bilbao | Mensajero | 1995 | COMUNICACION ';; 'PROBLEMAS DE LA COMUNICACION ';; 'APTITUD PARA LA COMUNICACION ';; 'CUESTIONARIOS ';; 'MEDICION ';; 'EVALUACION | 8427119526
###
 | Villar Angulo, Luis Miguel | Un ciclo de enseñanza reflexiva   | Bilbao | Mensajero | 1995 | METODOS DE ENSENANZA ';; 'COMPRENSION ';; 'TECNICAS DE ENSENANZA ';; 'ESTRATEGIAS EDUCACIONALES | 8427119364
###
 | López, María Cecilia | Los juegos en la detección del abuso sexual infantil | Buenos Aires | Maipue | 2014 | JUEGO ';; 'ABUSO DE MENORES ';; 'ABUSO SEXUAL ';; 'DESARROLLO DEL NINO ';; 'PSICOTERAPIA | 978-987-3615-19-1
###
 | Gómez Masdevall, María Teresa | Propuestas de intervención en el aula   | Madrid | Narcea | 1995 | DISCIPLINA ';; 'PROBLEMAS DISCIPLINARIOS ';; 'PROBLEMAS DE COMPORTAMIENTO ';; 'AULAS ';; 'AMBIENTE DE LA CLASE ';; 'CONDUCCION DE LA CLASE | 8427709234
###
 | Parra, Cecilia | Didáctica de las matemáticas   | Buenos Aires | Paidós | 1995 | ENSENANZA DE LAS MATEMATICAS ';; 'MATEMATICAS ';; 'DIDACTICA ';; 'SOLUCION DE PROBLEMAS ';; 'GEOMETRIA | 9501221121
###
 | Zelmanovich, Perla | Efemérides, entre el mito y la historia | Buenos Aires | Paidós | 1994 | PRAXIS EDUCATIVA ';; 'CUENTOS | 9501261069
###
 |  | Apuntes y aportes para la gestión curricular  | Buenos Aires | Kapelusz | 1995 | APRENDIZAJE ';; 'PLANEAMIENTO EDUCATIVO | 9501361837
###
 | Jolibert, Josette | Formar niños productores de textos | Santiago de Santiago de Chile | Dolmen | 1995 | DESTREZA LINGUISTICA ';; 'DIDACTICA ';; 'ESCRITURA ';; 'MEJORA DE LA ESCRITURA | 9562011096
###
 |  | La biblioteca | Buenos Aires | Colihue | 1996 | BIBLIOTECAS ESCOLARES ';; 'EXTENSION CULTURAL  ';; 'PROYECTOS ';; 'ANIMACION A LA LECTURA | 9505816456
###
 | Reale, Giovanni | Historia del pensamiento filosófico y científico | Barcelona | Herder | 1995 | FILOSOFIA ';; 'CIENCIA ';; 'HISTORIA | 8425415411
###
 | Tonucci, Francesco | La escuela como investigación  | Buenos Aires | Miño y Dávila | 1979 | CREATIVIDAD ';; 'INVESTIGACION EN LA CLASE ';; 'MOTIVACION DEL ALUMNO ';; 'PRAXIS EDUCATIVA | 9509467103
###
 | Ontoria Peña, Antonio | Mapas conceptuales   | Madrid | Narcea | 1995 | APRENDIZAJE ';; 'ESQUEMAS CONCEPTUALES ';; 'TECNICAS DE ENSENANZA ';; 'TECNICAS DIDACTICAS ';; 'TECNICAS DE EVALUACION | 842770996X
###
 |  | Didáctica de las ciencias naturales   | Buenos Aires | Paidós | 1993 | CIENCIAS ';; 'DIDACTICA ';; 'ECOLOGIA ';; 'LABORATORIOS ';; 'PROYECTOS | 950-12-2113-X
###
 |  | Didáctica de las ciencias sociales   | Buenos Aires | Paidós | 1994 | CIENCIAS SOCIALES ';; 'DIDACTICA ';; 'ENSENANZA DE LA GEOGRAFIA ';; 'ENSENANZA DE LA HISTORIA ';; 'EDUCACION PRIMARIA ';; 'INVESTIGACION EDUCACIONAL ';; 'METODOS DE ENSENANZA ';; 'PROCESO DE APRENDIZAJE ';; 'MATERIAL DIDACTICO ';; 'TEORIAS  DEL  APRENDIZAJE ';; 'PRAXIS EDUCATIVA | 950-12-2110-5
###
 | Tonucci, Francesco | Con ojos de maestro  | Buenos Aires | Troquel | 1995 | PAPEL DEL DOCENTE ';; 'PRACTICA DOCENTE ';; 'MOTIVACION DEL ALUMNO | 9501630757
###
 | García Marquez, Gabriel | El coronel no tiene quien le escriba  | Bogotá | La oveja negra | 1981 | CUENTOS ';; 'REALISMO ';; 'LITERATURA COLOMBIANA | 
###
 | Barrera, Rosita | El folklore en la educación  | Buenos Aires | Colihue | 1998 | MUSICA | 9505816553
###
 | Onetto, Fernando  | Con los valores | Buenos Aires | Bonum | 1997 | EDUCACION MORAL ';; 'VALORES MORALES ';; 'ETICA | 95005074077
###
 |  | Aprendizajes y didácticas  | Buenos Aires | Edicial | 1994 | DIDACTICA ';; 'INVESTIGACION EDUCACIONAL ';; 'INVESTIGACION SOBRE LA LECTURA ';; 'MATEMATICAS ';; 'CIENCIAS ';; 'PROCESO DE INTERACCION ';; 'RENDIMIENTO DEL ALUMNO ';; 'DESARROLLO COGNOSCITIVO ';; 'APRENDIZAJE | 9505062729
###
 | Splitter, Laurance J. | La otra educación   | Buenos Aires | Manantial | 1996 | FILOSOFIA ';; 'ETICA ';; 'VALORES MORALES ';; 'EDUCACION MORAL | 9875000035
###
 | Galagovsky Kurman, Lydia | Redes conceptuales   | Buenos Aires | Lugar | 1996 | ESQUEMAS CONCEPTUALES ';; 'APRENDIZAJE ';; 'TECNICAS DE ENSENANZA ';; 'TECNICAS DE EVALUACION ';; 'TECNICAS DIDACTICAS | 950892022X
###
 | Aguado, Alejandro | Tinta densa patagónica  | Comodoro Rivadavia | Duendes del sur | 1998 | HISTORIETAS ';; 'HUMOR GRAFICO ';; 'REVISTAS | 
###
 | Andersson de Fernandez, Adriana Victoria | Juego, trabajo y aprendizaje  | Buenos Aires | Estrada | 1987 | JUEGOS EDUCATIVOS ';; 'JUEGO ';; 'APRENDIZAJE ';; 'ACTIVIDADES DE APRENDIZAJE | 
###
 | Montes, Enrique | Ciencias naturales | Buenos Aires | A-Z | 1997 | CIENCIAS BIOLOGICAS | 950-534-430-9
###
 | Andrade de Asís, Clotilde Isabel | Cantares de siete notas  | Buenos Aires | Plus Ultra | 1985 | MUSICA ';; 'EDUCACION MUSICAL | 
###
 | André, Béatrice | La invención de la escritura  | Madrid | SM | 1990 | HISTORIA ';; 'ESCRITURA ';; 'LITERATURA INFANTIL ';; 'INVENTOS ';; 'RELATOS HISTORICOS | 84-34-82388-4
###
 | Andreani, Ornella | Las raices psicológicas del talento   | Buenos Aires | Kapelusz | 1978 | CREATIVIDAD ';; 'INTELIGENCIA ';; 'PSICOLOGIA ';; 'TALENTO | 
###
 | Andrews, L.O. | Formación práctica del docente  | Buenos Aires | Troquel | 1971 | FORMACION DOCENTE ';; 'FORMACION DE DOCENTES EN EL SERVICIO | 
###
 |  | Antología del género chico criollo | Buenos Aires | Eudeba | 1976 | TEATRO ';; 'TEATRO POPULAR ';; 'LITERATURA ARGENTINA ';; 'LITERATURA NACIONAL ';; 'SIGLO VEINTE | 
###
 | Antunes, Celso | Técnicas pedagógicas de la dinámica de grupo  | Buenos Aires | Kapelusz | 1979 | DINAMICA DE GRUPO ';; 'TECNICAS DIDACTICAS ';; 'ACTIVIDADES EN GRUPO ';; 'ESTRUCTURA DEL GRUPO | 
###
 | Antunez, Serafín | La organización escolar   | Barcelona | Graó | 1996 | ORGANIZACION ESCOLAR ';; 'ESCUELAS RURALES | 8478271422
###
 | Anzieu, Didier | La dinámica de los grupos pequeños  | Buenos Aires | Kapelusz | 1982 | DINAMICA DE GRUPO | 
###
 | Piaget, Jean | Los años postergados   | Barcelona | Paidós | 1982 | PSICOLOGIA DEL NINO ';; 'PSICOLOGIA EVOLUTIVA | 84-7509-133-4
###
 | Apel, Tuli | De la cabeza a los pies | Buenos Aires | Aique | 1997 | EDUCACION PREESCOLAR ';; 'CUERPO HUMANO ';; 'ACTIVIDADES INTEGRADAS | 9507013792
###
 | Iglesias, Silvia | Cuerpos perfectos | Puerto Madryn | Silvia Noemí Iglesias | 2025 | LITERATURA ';; 'POESIA ';; 'POESIA ARGENTINA ';; 'ADULTOS | 978-631-00-8049-9
###
 |  | Constitución de la nación argentina  | Buenos Aires | Astrea | 1994 | CONSTITUCIONES | 9505084242
###
 |  | Fuentes para la transformación curricular   | Buenos Aires | el Ministerio | 1997 | TRABAJO ';; 'NECESIDADES DE CONOCIMIENTOS | 
###
 |  | Fuentes para la transformación curricular   | Buenos Aires | El  Ministerio | 1996 | LENGUA | 
###
 |  | Fuentes para la transformación curricular  | Buenos Aires | El Ministerio | 1996 | MATEMATICA | 
###
 |  | Fuentes para la transformación curricular | Buenos Aires |  |  | CIENCIAS SOCIALES ';; 'ENSENANZA DE LA GEOGRAFIA ';; 'ENSENANZA DE LA HISTORIA | 
###
 | Alonso, María Ernestina | La Argentina en el mundo contemporáneo, sociedades y territorios en cambio | Buenos Aires | Aique | 1998 | CIENCIAS SOCIALES ';; 'HISTORIA NACIONAL ';; 'LIBROS DE TEXTO | 950-701-416-0
###
 |  | Fuentes para la transformación curricular | Buenos Aires | El Ministerio | 1997 | CIENCIAS BASICAS ';; 'ENSENANZA DE LA CIENCIA | 
###
 | Arnheim, Rudolf | El pensamiento visual | Buenos Aires | Eudeba | 1985 | MEDIOS AUDIOVISUALES | 
###
 |  | Fuentes para la transformación | Buenos Aires | El Ministerio | 1997 | INFORMATICA ';; 'TECNOLOGIA | 
###
 |  | La argentina se organiza | Buenos Aires | Gram Editoraón | 1995 | HISTORIA NACIONAL | 9879069099
###
 | Arnaiz, Pere | Aprendizaje de grupo en el aula | Barcelona | Graó | 1987 | ENSENANZA EN GRUPO ';; 'DINAMICA DE GRUPO | 8485729463
###
 | Arnaiz, Pere | La tutoría, organización y tareas | Barcelona | Graó | 1995 | TUTORIA | 8478271155
###
 | Arias, Abelardo | Alamos talados | Buenos Aires | Sudamericana | 1994 | NOVELAS ';; 'NOVELAS DE AMOR ';; 'SOCIOLOGIA RURAL ';; 'FAMILIA ';; 'ADOLESCENCIA ';; 'LITERATURA JUVENIL ';; 'LITERATURA ARGENTINA | 950-07-0020-4
###
 | García Campra, Aydée | Así aprendemos | Buenos Aires | Edicial | 1995 | MATEMATICAS ';; 'LIBROS DE TEXTO ';; 'ENSENANZA DE LAS MATEMATICAS | 9505060688
###
 | Bertoni, Lilia Ana | Así empezó nuestra historia | Buenos Aires | Gram Editoraón | 1995 | HISTORIA NACIONAL | 9879069021
###
 |  | Lectura para todos | Buenos Aires | Nervi | 1972 | LECTURA ';; 'ANIMACION A LA LECTURA | 
###
 |  | Guía del estudiante 99 | Buenos Aires | Eudeba | 1998 | GUIA DEL ESTUDIANTE ';; 'CARRERAS | 9502308379
###
 | Assadourian, Carlos S. | Argentina | Buenos Aires | Paidós | 1996 | HISTORIA NACIONAL | 950127702X
###
 | Asti Vera, Armando | Metodología de la investigación | Buenos Aires | Kapelusz | 1982 | METODOLOGIA DE LA INVESTIGACION ';; 'INVESTIGACION | 
###
 |  | Aula taller 6º   | Buenos Aires | Estrada | 1993 | LIBROS DE TEXTO ';; 'MATEMATICAS ';; 'LENGUA ';; 'CIENCIAS NATURALES ';; 'CIENCIAS SOCIALES | 950-01-0380-X
###
 |  | Aula taller 6º | Buenos Aires | Estrada | 1992 | LIBROS DE TEXTO ';; 'LENGUA ';; 'MATEMATICAS ';; 'CIENCIAS NATURALES ';; 'CIENCIAS SOCIALES | 950-01-0446-6
###
 | Averill, Laurence A. | La vida psíquica del escolar | Buenos Aires | Kapelusz | 1965 | PSICOLOGIA DEL NINO ';; 'PROCESOS PSICOPEDAGOGICOS | 
###
 | Avolio de Cols, Susana | Conducción del aprendizaje | Buenos Aires | Marymar | 1977 | DIDACTICA ';; 'PROCESO DE APRENDIZAJE ';; 'CONDUCCION DE LA CLASE | 
###
 | Avolio de Cols, Susana | Planeamiento del proceso de enseñanza-aprendizaje | Buenos Aires | Marymar | 1976 | PLANIFICACION DEL PROGRAMA ';; 'PROCESO DE APRENDIZAJE | 950-003-010
###
 | Avolio de Cols, Susana | Planeamiento y evaluación de la tarea escolar | Buenos Aires | Troquel | 1982 | PLANIFICACION DEL PROGRAMA ';; 'EVALUACION ';; 'EVALUACION DEL CURSO | 
###
 | Avolio de Cols, Susana | La tarea docente | Buenos Aires | Marymar | 1982 | PEDAGOGIA ';; 'PAPEL DEL DOCENTE ';; 'PERFIL PROFESIONAL DEL DOCENTE ';; 'PRAXIS EDUCATIVA | 
###
 | Axford, Roger W. | Fundamentos y propósitos de la educación de adultos | Buenos Aires | Troquel | 1976 | EDUCACION DE ADULTOS ';; 'APRENDIZAJE DE ADULTOS | 
###
 | Bachrach, Arthur J. | Cómo investigar en psicología   | Madrid | Morata | 1981 | PSICOLOGIA ';; 'INVESTIGACION | 
###
 | Backes-Thomas, Madeleine | El test de los tres personajes | Buenos Aires | Kapelusz | 1974 | PSICOMETRIA ';; 'PRUEBAS PSICOLOGICAS | 
